player1, player2, winner, threads, termination_condition, ucb_c, gamma, epsilon, moves, capture_reward, rollout_capture
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {22 17 false} {6 11 false} {17 11 true} {2 7 false} {11 7 true} {3 7 true} {23 18 false} {7 12 false} {18 12 true} {4 9 false} {12 7 false} {9 14 false} {7 2 false}], 0.2, 0.7 
RandomPlayer, POMCP, 1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {21 16 false} {2 7 false} {16 11 false} {7 11 true} {22 17 false} {11 17 true} {23 17 true} {9 14 false} {17 12 false} {0 5 false} {12 7 false} {1 7 true} {20 15 false} {14 19 false} {15 10 false} {3 8 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {20 15 false} {0 5 false} {21 16 false} {2 7 false} {16 11 false} {5 11 true} {15 11 true} {7 11 true} {24 19 false} {1 6 false} {23 18 false} {11 16 false} {22 16 true} {4 9 false} {16 11 false} {8 13 false} {19 14 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {21 16 false} {0 5 false} {16 11 false} {5 11 true} {22 17 false} {11 17 true} {23 17 true} {4 9 false} {17 12 false} {9 14 false} {20 15 false} {1 6 false} {12 6 true} {14 19 false} {6 1 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {7 12 false} {18 12 true} {1 6 false} {12 7 false} {3 7 true} {22 17 false} {0 5 false} {21 16 false} {4 9 false} {20 15 false} {7 12 false} {16 12 true} {6 12 true} {15 10 false} {9 14 false} {24 19 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {23 18 false} {5 10 false} {18 13 false} {2 7 false} {13 7 true} {1 7 true} {21 16 false} {10 16 true} {20 16 true} {7 12 false} {16 12 true} {3 8 false} {22 17 false} {8 12 true} {24 19 false} {4 9 false} {19 14 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {22 17 false} {6 11 false} {17 11 true} {4 9 false} {11 6 false} {0 6 true} {20 15 false} {9 14 false} {21 16 false} {2 7 false} {16 11 false} {7 11 true} {15 11 true} {3 8 false} {23 18 false} {14 18 true} {24 18 true} {8 13 false}], 0.2, 0.7 
RandomPlayer, POMCP, 1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {21 16 false} {2 7 false} {16 11 false} {7 11 true} {22 17 false} {11 17 true} {23 17 true} {0 5 false} {17 12 false} {9 14 false} {12 7 false} {1 7 true} {20 15 false} {14 19 false} {15 10 false} {3 8 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {21 16 false} {2 7 false} {16 11 false} {7 11 true} {22 17 false} {11 17 true} {23 17 true} {9 14 false} {17 12 false} {3 8 false} {12 8 true} {0 5 false} {8 3 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {24 19 false} {1 6 false} {23 18 false} {3 8 false} {18 13 false} {9 13 true} {19 13 true} {6 11 false} {20 15 false} {11 15 true} {21 15 true} {2 7 false} {13 7 true} {8 13 false} {7 2 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {21 16 false} {3 8 false} {16 11 false} {8 13 false} {24 19 false} {13 19 true} {23 19 true} {4 9 false} {19 14 false} {0 5 false} {11 5 true} {6 11 false} {5 0 false}], 0.2, 0.7 
RandomPlayer, POMCP, 1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {0 5 false} {18 13 false} {7 13 true} {22 17 false} {13 17 true} {21 17 true} {4 9 false} {17 12 false} {9 14 false} {12 7 false} {1 7 true} {24 19 false} {3 8 false} {20 15 false} {8 13 false} {19 13 true} {7 13 true} {15 10 false} {14 19 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {24 19 false} {0 5 false} {19 14 false} {1 6 false} {14 9 false} {3 9 true} {23 18 false} {5 10 false} {22 17 false} {10 15 false} {21 15 true} {7 12 false} {18 12 true} {6 12 true} {15 10 false} {9 14 false} {10 5 false} {4 9 false} {5 0 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {22 17 false} {2 7 false} {23 18 false} {4 9 false} {18 13 false} {7 13 true} {17 13 true} {9 13 true} {20 15 false} {3 8 false} {21 16 false} {13 18 false} {24 18 true} {5 10 false} {16 11 false} {8 13 false} {11 6 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {20 15 false} {1 6 false} {21 16 false} {6 11 false} {15 11 true} {5 11 true} {22 17 false} {11 17 true} {23 17 true} {2 7 false} {16 11 false} {7 11 true} {17 11 true} {4 9 false} {11 6 false} {3 8 false} {6 1 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {24 19 false} {1 6 false} {19 14 false} {3 8 false} {14 8 true} {2 8 true} {22 17 false} {8 13 false} {17 13 true} {6 11 false} {13 8 false} {4 8 true} {23 18 false} {8 13 false} {21 16 false} {5 10 false} {16 10 true} {11 16 false} {20 16 true}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {22 17 false} {2 7 false} {23 18 false} {1 6 false} {18 13 false} {7 13 true} {17 13 true} {4 9 false} {13 9 true} {0 5 false} {9 4 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {20 15 false} {0 5 false} {21 16 false} {5 10 false} {16 10 true} {4 9 false} {10 5 false} {1 5 true} {24 19 false} {5 10 false} {19 14 false} {7 12 false} {22 17 false} {3 8 false} {14 8 true} {9 14 false} {8 3 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {22 17 false} {0 5 false} {23 18 false} {3 8 false} {18 13 false} {7 13 true} {17 13 true} {5 10 false} {21 16 false} {10 16 true} {20 16 true} {4 9 false} {13 9 true} {8 13 false} {9 4 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {22 17 false} {4 9 false} {21 16 false} {9 14 false} {16 11 false} {2 7 false} {11 7 true} {1 7 true} {23 18 false} {14 18 true} {24 18 true} {8 13 false} {17 12 false} {0 5 false} {20 15 false} {5 10 false}], 0.2, 0.7 
RandomPlayer, POMCP, 1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {23 18 false} {0 5 false} {18 13 false} {9 13 true} {22 17 false} {13 17 true} {21 17 true} {1 6 false} {17 12 false} {6 12 true} {24 19 false} {3 8 false} {19 14 false} {8 14 true} {20 15 false} {2 7 false} {15 10 false} {14 19 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {22 17 false} {2 7 false} {21 16 false} {4 9 false} {16 11 false} {7 11 true} {17 11 true} {9 14 false} {23 18 false} {14 18 true} {24 18 true} {3 8 false} {18 13 false} {0 5 false} {11 5 true} {6 11 false} {5 0 false}], 0.2, 0.7 
RandomPlayer, POMCP, 1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {22 17 false} {1 6 false} {21 16 false} {6 11 false} {17 11 true} {5 11 true} {20 15 false} {11 15 true} {16 11 false} {3 8 false} {11 6 false} {2 6 true} {23 18 false} {6 11 false} {18 13 false} {15 20 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {22 17 false} {2 7 false} {23 18 false} {4 9 false} {18 13 false} {7 13 true} {17 13 true} {9 13 true} {20 15 false} {13 18 false} {24 18 true} {0 5 false} {21 16 false} {5 10 false} {16 11 false} {8 13 false} {11 6 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {22 17 false} {3 8 false} {23 18 false} {7 12 false} {18 12 true} {8 12 true} {21 16 false} {12 16 true} {20 16 true} {0 5 false} {16 11 false} {5 11 true} {17 11 true} {1 6 false} {24 19 false} {4 9 false} {19 14 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {23 18 false} {0 5 false} {18 13 false} {5 10 false} {22 17 false} {10 15 false} {21 16 false} {1 6 false} {24 19 false} {2 7 false} {13 7 true} {8 13 false} {7 2 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {23 18 false} {1 6 false} {18 13 false} {4 9 false} {13 9 true} {3 9 true} {24 19 false} {6 11 false} {19 14 false} {11 16 false} {22 16 true} {2 7 false} {16 11 false} {5 11 true} {21 16 false} {7 12 false} {16 12 true} {11 16 false} {20 16 true}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {7 12 false} {21 16 false} {12 16 true} {22 16 true} {4 9 false} {16 11 false} {3 8 false} {24 19 false} {9 14 false} {18 13 false} {1 6 false} {20 15 false} {0 5 false} {11 5 true} {6 11 false} {15 10 false} {11 16 false} {5 0 false}], 0.2, 0.7 
RandomPlayer, POMCP, 0, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {22 17 false} {0 5 false} {21 16 false} {7 12 false} {16 12 true} {3 8 false} {12 7 false} {1 7 true} {17 12 false} {8 12 true} {20 15 false} {4 9 false} {24 19 false} {9 14 false} {15 10 false} {12 17 false} {23 17 true} {7 12 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {21 16 false} {1 6 false} {16 11 false} {7 11 true} {22 17 false} {11 17 true} {23 17 true} {6 11 false} {17 11 true} {0 5 false} {11 6 false} {3 8 false} {6 1 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {23 18 false} {1 6 false} {18 13 false} {2 7 false} {13 7 true} {4 9 false} {7 2 false}], 0.2, 0.7 
RandomPlayer, POMCP, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {21 16 false} {2 7 false} {16 11 false} {7 11 true} {22 17 false} {11 17 true} {23 17 true} {3 8 false} {17 12 false} {6 12 true} {20 15 false} {12 17 false} {15 10 false} {0 5 false} {24 19 false} {8 13 false} {19 13 true} {4 9 false} {13 8 false} {17 22 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {23 18 false} {4 9 false} {18 13 false} {9 13 true} {22 17 false} {13 17 true} {21 17 true} {3 8 false} {17 12 false} {8 12 true} {24 19 false} {1 6 false} {19 14 false} {6 11 false} {14 9 false} {2 7 false} {9 4 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {23 18 false} {2 7 false} {18 13 false} {7 13 true} {22 17 false} {13 17 true} {21 17 true} {0 5 false} {17 12 false} {6 12 true} {24 19 false} {4 9 false} {19 14 false} {3 8 false} {14 8 true} {9 14 false} {8 3 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {22 17 false} {1 6 false} {21 16 false} {3 8 false} {16 11 false} {7 11 true} {17 11 true} {8 13 false} {23 18 false} {4 9 false} {20 15 false} {0 5 false} {11 5 true} {6 11 false} {5 0 false}], 0.2, 0.7 
RandomPlayer, POMCP, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {20 15 false} {0 5 false} {21 16 false} {7 12 false} {16 12 true} {1 6 false} {12 6 true} {3 8 false} {6 1 false}], 0.2, 0.7 
RandomPlayer, POMCP, 1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {21 16 false} {3 8 false} {16 11 false} {7 11 true} {22 17 false} {11 17 true} {23 17 true} {1 6 false} {17 12 false} {6 12 true} {20 15 false} {0 5 false} {15 10 false} {8 13 false} {24 19 false} {13 19 true}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {21 16 false} {6 11 false} {24 19 false} {4 9 false} {23 18 false} {9 14 false} {18 14 true} {0 5 false} {22 17 false} {11 17 true} {14 9 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {20 15 false} {9 14 false} {21 16 false} {14 19 false} {23 19 true} {1 6 false} {19 14 false} {6 11 false} {15 11 true} {2 7 false} {11 7 true} {3 7 true} {14 9 false} {7 12 false} {16 12 true} {0 5 false} {24 19 false} {5 10 false} {22 17 false} {10 15 false} {12 7 false} {15 20 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {21 16 false} {3 8 false} {24 19 false} {8 13 false} {19 13 true} {9 13 true} {20 15 false} {13 18 false} {22 18 true} {2 7 false} {18 13 false} {7 12 false} {16 12 true} {1 6 false} {12 6 true} {0 6 true} {15 10 false} {6 11 false} {10 5 false} {11 16 false} {23 18 false} {16 21 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {21 16 false} {5 10 false} {16 10 true} {3 8 false} {20 15 false} {8 13 false} {10 5 false} {1 5 true} {23 18 false} {5 10 false} {22 17 false} {13 17 true} {24 19 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {24 19 false} {1 6 false} {22 17 false} {6 11 false} {17 11 true} {7 11 true} {20 15 false} {11 15 true} {21 15 true} {4 9 false} {19 14 false} {3 8 false} {14 8 true} {9 14 false} {23 18 false} {14 19 false} {8 3 false}], 0.2, 0.7 
POMCP, RandomPlayer, 0, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {3 8 false} {20 15 false} {8 13 false} {22 17 false} {13 17 true} {21 17 true} {1 6 false} {17 12 false} {6 12 true} {18 12 true} {4 9 false} {24 19 false} {9 14 false} {15 10 false} {0 5 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {23 18 false} {6 11 false} {20 15 false} {11 15 true} {21 15 true} {2 7 false} {18 13 false} {7 13 true} {15 10 false} {3 8 false} {10 5 false} {4 9 false} {24 19 false} {9 14 false} {19 13 true} {14 19 false} {22 17 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, 0, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {20 15 false} {8 13 false} {21 16 false} {13 18 false} {22 18 true} {2 7 false} {24 19 false} {1 6 false} {15 10 false} {6 10 true} {16 10 true} {4 9 false} {18 13 false} {7 13 true} {19 13 true} {9 13 true} {23 18 false} {0 5 false}], 0.2, 0.7 
POMCP, RandomPlayer, -1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {3 8 false} {24 19 false} {8 13 false} {19 13 true} {7 13 true} {22 17 false} {13 17 true} {21 17 true} {0 5 false} {17 12 false} {5 10 false} {20 15 false} {1 6 false} {12 6 true} {4 9 false} {18 13 false} {9 14 false} {6 1 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {3 8 false} {22 17 false} {8 13 false} {17 13 true} {7 13 true} {24 19 false} {13 19 true} {20 15 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {3 8 false} {20 15 false} {8 13 false} {15 10 false} {1 6 false} {10 6 true} {0 6 true} {22 17 false} {13 17 true} {21 17 true} {6 11 false} {17 11 true} {7 11 true} {18 13 false} {11 16 false} {24 19 false} {16 21 false}], 0.2, 0.7 
POMCP, RandomPlayer, 0, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {23 18 false} {5 10 false} {24 19 false} {10 15 false} {21 15 true} {1 6 false} {22 17 false} {4 9 false} {18 13 false} {9 14 false} {13 8 false} {2 8 true} {15 10 false} {6 10 true} {20 15 false} {8 13 false} {17 13 true} {3 8 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {22 17 false} {2 7 false} {20 15 false} {6 11 false} {15 11 true} {7 11 true} {17 11 true} {3 8 false} {21 16 false} {8 13 false} {23 18 false} {4 9 false} {24 19 false} {13 19 true} {11 6 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, -1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {20 15 false} {6 11 false} {15 11 true} {2 7 false} {11 7 true} {3 7 true} {24 19 false} {7 12 false} {23 18 false} {12 18 true} {22 18 true} {0 5 false} {18 13 false} {5 10 false} {19 14 false} {10 15 false} {21 15 true} {4 9 false} {13 9 true}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {20 15 false} {8 13 false} {21 16 false} {13 18 false} {22 18 true} {2 7 false} {16 11 false} {7 11 true} {15 11 true} {0 5 false} {11 5 true} {1 5 true} {24 19 false} {5 10 false} {19 14 false} {10 15 false} {14 9 false} {15 20 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {1 6 false} {24 19 false} {6 11 false} {18 13 false} {7 13 true} {19 13 true} {11 16 false} {20 16 true} {4 9 false} {13 9 true} {3 9 true} {22 17 false} {9 14 false} {16 11 false} {14 19 false} {21 16 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {23 18 false} {6 11 false} {24 19 false} {11 16 false} {20 16 true} {2 7 false} {18 13 false} {7 13 true} {19 13 true} {4 9 false} {13 9 true} {3 9 true} {16 11 false} {9 14 false} {22 17 false} {14 19 false} {17 12 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {23 18 false} {1 6 false} {21 16 false} {6 11 false} {22 17 false} {11 17 true} {18 13 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {20 15 false} {6 11 false} {15 11 true} {2 7 false} {11 7 true} {3 7 true} {21 16 false} {7 12 false} {16 12 true} {0 5 false} {22 17 false} {5 10 false} {23 18 false} {10 15 false} {24 19 false} {15 20 false}], 0.2, 0.7 
POMCP, RandomPlayer, -1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {21 16 false} {6 11 false} {22 17 false} {11 17 true} {23 17 true} {4 9 false} {20 15 false} {3 8 false} {24 19 false} {8 13 false} {17 13 true} {9 13 true} {19 13 true} {2 7 false} {13 7 true} {0 5 false} {15 10 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {20 15 false} {2 7 false} {15 10 false} {6 10 true} {23 18 false} {10 15 false} {21 15 true} {3 8 false} {15 10 false} {8 13 false} {10 5 false} {4 9 false} {22 17 false} {13 17 true} {24 19 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, -1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {20 15 false} {5 10 false} {23 18 false} {4 9 false} {18 13 false} {9 13 true} {21 16 false} {10 16 true} {22 16 true} {13 18 false} {24 18 true} {2 7 false} {18 13 false} {7 12 false} {16 12 true} {1 6 false} {12 6 true} {3 8 false} {6 1 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {21 16 false} {8 13 false} {20 15 false} {13 18 false} {22 18 true} {2 7 false} {16 11 false} {7 11 true} {15 11 true} {0 5 false} {11 5 true} {1 5 true} {24 19 false} {5 10 false} {18 13 false} {10 15 false} {19 14 false} {15 20 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {21 16 false} {1 6 false} {23 18 false} {6 11 false} {22 17 false} {11 17 true} {18 13 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, -1, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {24 19 false} {8 13 false} {19 13 true} {2 7 false} {13 7 true} {1 7 true} {22 17 false} {7 12 false} {21 16 false} {12 16 true} {20 16 true} {4 9 false} {16 11 false} {9 14 false} {17 12 false} {14 19 false} {23 19 true} {0 5 false} {11 5 true}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {24 19 false} {3 8 false} {19 14 false} {8 14 true} {21 16 false} {14 19 false} {23 19 true} {1 6 false} {19 14 false} {6 11 false} {22 17 false} {11 17 true} {14 9 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {21 16 false} {6 11 false} {23 18 false} {4 9 false} {22 17 false} {11 17 true} {18 13 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {23 18 false} {1 6 false} {24 19 false} {6 11 false} {20 15 false} {11 15 true} {21 15 true} {2 7 false} {18 13 false} {7 13 true} {19 13 true} {4 9 false} {13 9 true} {3 9 true} {22 17 false} {9 14 false} {17 12 false} {14 19 false} {12 7 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {24 19 false} {0 5 false} {20 15 false} {9 14 false} {23 18 false} {14 18 true} {22 18 true} {5 10 false} {18 13 false} {1 6 false} {21 16 false} {10 16 true} {13 8 false} {16 21 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {20 15 false} {6 11 false} {15 11 true} {2 7 false} {11 7 true} {3 7 true} {21 16 false} {7 12 false} {16 12 true} {0 5 false} {23 18 false} {5 10 false} {24 19 false} {10 15 false} {19 14 false} {15 20 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {20 15 false} {6 11 false} {15 11 true} {2 7 false} {11 7 true} {3 7 true} {22 17 false} {7 12 false} {23 18 false} {12 18 true} {24 18 true} {0 5 false} {21 16 false} {5 10 false} {16 10 true} {4 9 false} {18 13 false} {9 14 false} {17 12 false} {14 19 false} {13 8 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {24 19 false} {6 11 false} {23 18 false} {11 16 false} {20 16 true} {2 7 false} {16 11 false} {7 11 true} {18 13 false} {11 16 false} {22 16 true} {0 5 false} {13 8 false} {4 8 true} {16 11 false} {5 11 true} {19 14 false} {8 14 true} {21 16 false} {14 19 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {21 16 false} {3 8 false} {23 18 false} {8 13 false} {24 19 false} {13 19 true} {22 17 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {21 16 false} {3 8 false} {16 11 false} {8 13 false} {11 6 false} {0 6 true} {24 19 false} {13 19 true} {23 19 true} {6 11 false} {20 15 false} {11 15 true} {19 14 false} {15 20 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{4 9 false} {24 19 false} {9 14 false} {20 15 false} {0 5 false} {21 16 false} {5 10 false} {16 10 true} {3 8 false} {10 5 false} {1 5 true} {15 10 false} {2 7 false} {23 18 false} {14 18 true} {22 18 true} {7 12 false} {18 12 true} {8 12 true} {19 14 false} {12 17 false} {14 9 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, 0, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {23 18 false} {6 11 false} {20 15 false} {11 15 true} {21 15 true} {2 7 false} {22 17 false} {7 12 false} {18 12 true} {0 5 false} {24 19 false} {4 9 false} {19 14 false} {5 10 false} {12 7 false} {3 7 true} {17 12 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{3 8 false} {20 15 false} {8 13 false} {23 18 false} {2 7 false} {24 19 false} {13 19 true} {22 17 false} {19 24 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{1 6 false} {21 16 false} {6 11 false} {22 17 false} {11 17 true} {23 17 true} {0 5 false} {20 15 false} {3 8 false} {16 11 false} {5 11 true} {15 11 true} {4 9 false} {24 19 false} {9 14 false} {17 12 false} {8 12 true} {11 6 false} {2 6 true}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{2 7 false} {23 18 false} {1 6 false} {21 16 false} {6 11 false} {22 17 false} {11 17 true} {16 11 false} {17 22 false}], 0.2, 0.7 
POMCP, RandomPlayer, 1, 1, 1000, 2, 0.95, 0.005, [{0 5 false} {24 19 false} {1 6 false} {20 15 false} {6 11 false} {15 11 true} {5 11 true} {22 17 false} {11 17 true} {21 17 true} {3 8 false} {17 12 false} {8 12 true} {23 18 false} {12 18 true} {19 14 false} {2 7 false} {14 9 false} {7 12 false}], 0.2, 0.7 
